Juridisk navn,Adresse,Kommune,Startdato,Antal ansatte,Størrelse,Selskabsform,CVR-nr,Selskabskapital,Bruttofortjeneste,Valuta,År for beregning,Kunde,Coating kunde,NACE-2,Reparation og vedligeholdelse af færdige metalprodukter,Reparation og vedligeholdelse af maskiner,Reparation og vedligeholdelse af elektrisk udstyr,Installation af industrimaskiner og -udstyr,Reparation og vedligeholdelse af civile skibe og både,Reparation og vedligeholdelse af elektronisk og optisk udstyr,Reparation og vedligeholdelse af civile luft- og rumfartøjer,Reparation og vedligeholdelse af andet udstyr,Reparation og vedligeholdelse af andre civile transportmidler,"Reparation og vedligeholdelse af militære kampkøretøjer, skibe, både og luft- og rumfartøjer"
Den Grønne Maskinarbejder ApS,"Hovedgaden 10, 4621 Gadstrup",Roskilde,01.02.2016,3.0,Mikro,Anpartsselskab,37433845,50.0,1061000.0,DKK,2024.0,1,0,33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SMEDAGER ApS,"Smedagervej 37, 6392 Bolderslev",Aabenraa,16.08.2013,5.0,Mikro,Anpartsselskab,35414142,80.0,2080000.0,DKK,2023.0,0,0,33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manitek ApS,"Fabriksvej 17, 8544 Mørke",Syddjurs,06.12.2016,Ikke oplyst,Ikke oplyst,Anpartsselskab,38235680,50.0,49000.0,DKK,2024.0,0,0,33,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SÆBY LASTVOGNSOPBYGNING ApS,"Jupitervej 12, 9300 Sæby",Frederikshavn,15.12.1989,7.0,Mikro,Anpartsselskab,13689180,392.0,1889000.0,DKK,2024.0,0,0,33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LJ MASKINER OG AUTOMATIK ApS,"Stakrogevej 28, 7260 Sønder Omme",Billund,18.01.2000,Ikke oplyst,Ikke oplyst,Anpartsselskab,25156153,125.0,26000.0,DKK,2024.0,0,0,33,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yacht Service North ApS,"Sildevej 18, 9970 Strandby",Frederikshavn,17.11.2022,6.0,Mikro,Anpartsselskab,43660608,40.0,428000.0,DKK,2023.0,0,0,33,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Enghavens Sliberi ApS,"Lov Enghavevej 17 B, 4700 Næstved",Næstved,21.12.2021,Ikke oplyst,Ikke oplyst,Anpartsselskab,42922013,40.0,,nan,2023.0,0,0,33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dansk Mikroskop Service ApS,"Torvebyen 30, 4600 Køge",Køge,21.12.2016,1.0,Mikro,Anpartsselskab,38286781,50.0,566000.0,DKK,2024.0,0,0,33,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Danske Truckværn ApS,"Hvedevangen 9, 6705 Esbjerg Ø",Esbjerg,09.07.2020,Ikke oplyst,Ikke oplyst,Anpartsselskab,41509996,40.0,0.0,DKK,2023.0,0,0,33,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HM Elektro A/S,"Chr. Schrøders Gade 34, 7730 Hanstholm",Thisted,28.07.2017,9.0,Mikro,Aktieselskab,38820532,501.0,9946000.0,DKK,2024.0,0,0,33,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Lars Dyg Hydraulik ApS,"Gølstrup Hede 127, 9480 Løkken",Hjørring,13.08.2015,1.0,Mikro,Anpartsselskab,36985186,50.0,599000.0,DKK,2023.0,0,0,33,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRONEX A/S,"Højvangen 10, 3480 Fredensborg",Fredensborg,13.05.1993,45.0,Lille,Aktieselskab,17016598,500.0,23649000.0,DKK,2024.0,0,0,33,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Magnetic Denmark ApS,"Amagertorv 11 3, 1160 København K",København,31.01.2022,Ikke oplyst,Ikke oplyst,Anpartsselskab,43028979,40.0,3115000.0,DKK,2023.0,0,0,33,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
KARLSEN ENTREPRENØRSERVICE ApS,"Sallingsundvej 122, 7870 Roslev",Skive,17.06.2011,2.0,Mikro,Anpartsselskab,33761627,163.0,1676000.0,DKK,2024.0,0,0,33,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEIERS MASKINFABRIK ApS,"Bavne Alle 3, 8370 Hadsten",Favrskov,20.02.2007,5.0,Mikro,Anpartsselskab,30278127,125.0,1603000.0,DKK,2023.0,0,0,33,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FUNDER ENGINEERING ApS,"Vesterlundvej 125, 8600 Silkeborg",Silkeborg,01.07.2011,1.0,Mikro,Anpartsselskab,33857691,80.0,1790000.0,DKK,2023.0,0,0,33,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
EH Technology and Services ApS,"Strandvejen 100, 2900 Hellerup",Gentofte,11.07.2023,1.0,Mikro,Anpartsselskab,44180677,41.0,188000.0,DKK,2024.0,0,0,33,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
DT Pro ApS,"Odensevej 319, 5300 Kerteminde",Kerteminde,07.06.2017,Ikke oplyst,Ikke oplyst,Anpartsselskab,38702785,75.0,11000.0,DKK,2023.0,0,0,33,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
BJS Teknik ApS,"Sundtoften 55 A, 4800 Nykøbing F",Guldborgsund,25.09.2017,Ikke oplyst,Ikke oplyst,Anpartsselskab,38995774,50.0,68000.0,DKK,2024.0,0,0,33,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIKSØ TEKNIK ApS,"Farverland 4, 2600 Glostrup",Glostrup,03.04.2013,Ikke oplyst,Ikke oplyst,Anpartsselskab,35209840,80.0,156000.0,DKK,2023.0,0,0,33,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.K.S. ApS,"Godthåbsvej 45, 3751 Østermarie",Bornholm,26.06.2019,2.0,Mikro,Anpartsselskab,40614508,40.0,1325000.0,DKK,2023.0,0,0,33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TJ Service og Teknik ApS,"Krogen 22, 4230 Skælskør",Slagelse,21.08.2018,1.0,Mikro,Anpartsselskab,39819120,40.0,678000.0,DKK,2023.0,0,0,33,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HANS MADSEN ROSTRUP ApS,"Enghavevej 17, 9500 Hobro",Mariagerfjord,14.06.1974,Ikke oplyst,Ikke oplyst,Anpartsselskab,48988717,200.0,141000.0,DKK,2024.0,0,0,33,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maylander ApS,"Gammel Landevej 15, 8586 Ørum Djurs",Norddjurs,28.06.2023,Ikke oplyst,Ikke oplyst,Anpartsselskab,44145227,40.0,7000.0,DKK,2023.0,0,0,33,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.J. MONTAGE ApS,"Lyngebækvej 2, 3450 Allerød",Allerød,01.01.1991,4.0,Mikro,Anpartsselskab,15104996,125.0,2046000.0,DKK,2024.0,0,0,33,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jan Bæk Trading ApS,"Rugårdsvej 104, 5463 Harndrup",Middelfart,19.12.2013,1.0,Mikro,Anpartsselskab,25639383,100.0,1100000.0,DKK,2023.0,0,0,33,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B737 ApS,"Lufthavnsvej 1 B, 6400 Sønderborg",Sønderborg,24.06.2022,Ikke oplyst,Ikke oplyst,Anpartsselskab,43347586,40.0,-26000.0,DKK,2024.0,0,0,33,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
PAMARA ApS,"Nylandsvej 33, 6940 Lem St",Ringkøbing-Skjern,26.11.2020,Ikke oplyst,Ikke oplyst,Anpartsselskab,41888156,40.0,505000.0,DKK,2023.0,0,0,33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SETEK PROCESS & DATA ApS,"Trudsøvej 12 B, 7600 Struer",Struer,01.01.2001,6.0,Mikro,Anpartsselskab,10060826,125.0,1261000.0,DKK,2023.0,0,0,33,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
AREPA DANMARK A/S,"Mads Clausens Vej 12, 8600 Silkeborg",Silkeborg,06.06.2006,40.0,Lille,Aktieselskab,29614814,1.097,28261000.0,DKK,2024.0,1,0,33,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B COOL A/S,"Viengevej 2, 8240 Risskov",Århus,21.01.2002,18.0,Lille,Aktieselskab,26458641,500.0,16235000.0,DKK,2024.0,0,0,33,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HullROVER ApS,"Nymøllevej 50, 2800 Kongens Lyngby",Lyngby-Taarbæk,04.05.2022,1.0,Mikro,Anpartsselskab,43239007,100.0,1073000.0,DKK,2023.0,0,0,33,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Colbus ApS,"Vesterbrogade 74, 1620 København V",København,27.07.2015,7.0,Mikro,Anpartsselskab,36977450,50.0,6250000.0,DKK,2024.0,0,0,33,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DANSK SMEDIE & SERVICE ApS,"Smutten 1, 7200 Grindsted",Billund,08.03.2010,Ikke oplyst,Ikke oplyst,Anpartsselskab,32783058,80.0,0.0,DKK,2024.0,0,0,33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IQ ApS,"Bakketoften 13 B, 8541 Skødstrup",Århus,06.05.2016,10.0,Lille,Anpartsselskab,37689114,50.0,10855000.0,DKK,2023.0,0,0,33,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MM SERVICE & TRADING ApS,"Mjølnersvej 16, 8920 Randers NV",Randers,08.10.2012,2.0,Mikro,Anpartsselskab,34717222,80.0,492000.0,DKK,2024.0,0,0,33,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Handelenkelt ApS,"Højtoft 48, 6300 Gråsten",Sønderborg,11.09.2018,5.0,Mikro,Anpartsselskab,39870576,40.0,3870000.0,DKK,2023.0,0,0,33,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
R. Teknik ApS,"Møllevej 6, 8420 Knebel",Syddjurs,10.01.2019,1.0,Mikro,Anpartsselskab,40155023,50.0,253000.0,DKK,2023.0,0,0,33,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GLUE-ON ApS,"Industrivej 5 E, 7120 Vejle Øst",Vejle,01.03.2008,Ikke oplyst,Ikke oplyst,Anpartsselskab,31362369,125.0,30000.0,DKK,2023.0,0,0,33,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
AB INVENTECH A/S,"E Christensens Vej 76, 7430 Ikast",Ikast-Brande,28.06.2004,116.0,Mellemstor,Aktieselskab,26988802,1.0,48855000.0,DKK,2023.0,1,0,33,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MILITARY EQUIPMENT DENMARK A/S,"Virkelyst 1, 4420 Regstrup",Holbæk,24.03.1987,24.0,Lille,Aktieselskab,10705673,500.0,21028000.0,DKK,2024.0,0,0,33,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
JØRBÆK rep&construction ApS,"Møllemarksvejen 16, 5985 Søby Ærø",Ærø,13.09.2022,13.0,Lille,Anpartsselskab,43530410,40.0,5540000.0,DKK,2023.0,0,0,33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKA-Service ApS,"Hovedgaden Øst 6, 6500 Vojens",Haderslev,22.06.2016,1.0,Mikro,Anpartsselskab,37901229,50.0,562000.0,DKK,2023.0,0,0,33,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PB byg og renovering ApS,"Ryomvej 8, 8410 Rønde",Syddjurs,01.07.2008,1.0,Mikro,Anpartsselskab,31587484,125.0,173000.0,DKK,2023.0,0,0,33,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
AVOS-Onsite ApS,"Melbygade 15, 4400 Kalundborg",Kalundborg,01.04.2019,15.0,Lille,Anpartsselskab,40397515,50.0,8936000.0,DKK,2023.0,0,0,33,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MAX FODGAARD A/S,"Sydholmen 10, 2650 Hvidovre",Hvidovre,12.02.1962,66.0,Mellemstor,Aktieselskab,24179818,7.5,83478000.0,DKK,2023.0,1,0,33,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
RP MASKINSERVICE ApS,"Bizonvej 7, 9293 Kongerslev",Aalborg,24.06.2008,10.0,Lille,Anpartsselskab,31514916,125.0,7867000.0,DKK,2023.0,0,0,33,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HAN HERRED HAVBÅDES BÅDVÆRFT ApS,"Slettestrandvej 160, 9690 Fjerritslev",Jammerbugt,24.11.2011,5.0,Mikro,Anpartsselskab,34077037,80.0,2119000.0,DKK,2023.0,0,0,33,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Hirtshals Yard A/S,"Jens Munksvej 1, 9850 Hirtshals",Hjørring,19.03.2021,34.0,Lille,Aktieselskab,42233269,1.0,34469000.0,DKK,2023.0,0,0,33,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Exodraft Energy HP A/S,"Ibæk Strandvej 11 A st, 7100 Vejle",Vejle,22.03.2019,15.0,Lille,Aktieselskab,40372938,400.0,19263000.0,DKK,2023.0,0,0,33,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DANLØFT A/S,"Rugkobbel 262, 6200 Aabenraa",Aabenraa,02.06.2010,26.0,Lille,Aktieselskab,33034253,500.0,18300000.0,DKK,2024.0,0,0,33,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DANSK SKIBSTAKKEL FABRIK ApS,"Gungevej 13, 2650 Hvidovre",Hvidovre,15.09.2004,1.0,Mikro,Anpartsselskab,27958516,125.0,911000.0,DKK,2024.0,0,0,33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EG Maskinhandel ApS,"Birkevej 5, 6261 Bredebro",Tønder,22.11.2022,Ikke oplyst,Ikke oplyst,Anpartsselskab,43658344,40.0,347000.0,DKK,2023.0,0,0,33,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WALSTEDS BAADEVÆRFT A/S,"Saugskærvej 21, 5700 Svendborg",Svendborg,15.06.1990,15.0,Lille,Aktieselskab,14204148,501.0,5942000.0,DKK,2024.0,0,0,33,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FLOWTECH A/S,"Erhvervsvej 2 C, 8653 Them",Silkeborg,04.11.1988,27.0,Lille,Aktieselskab,12566298,1.0,23393000.0,DKK,2024.0,0,0,33,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
DOLLERUP MASKINSTATION ApS,"Dollerupvej 4, 7700 Thisted",Thisted,08.07.2014,13.0,Lille,Anpartsselskab,36039515,50.0,13359000.0,DKK,2024.0,0,0,33,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RDS Dental ApS,"Nygårds Plads 2 B, 2605 Brøndby",Brøndby,18.11.2010,2.0,Mikro,Anpartsselskab,33267800,80.0,965000.0,DKK,2023.0,0,0,33,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MP.Montage ApS,"Kværkebyvej 79, 4100 Ringsted",Ringsted,18.08.2021,2.0,Mikro,Anpartsselskab,42608831,40.0,806000.0,DKK,2023.0,0,0,33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRDR. PEJTERSEN ApS,"Jenstrupvej 46, 4700 Næstved",Næstved,23.12.2014,2.0,Mikro,Anpartsselskab,36479825,50.0,1458000.0,DKK,2024.0,0,0,33,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United Marine Technology A/S,"Samsøvej 31, 8382 Hinnerup",Favrskov,01.05.1984,6.0,Mikro,Aktieselskab,60997411,692.0,1115000.0,DKK,2023.0,0,0,33,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCHNEIDER TEKNIK ApS,"Brandevej 64, 7361 Ejstrupholm",Ikast-Brande,13.02.2015,Ikke oplyst,Ikke oplyst,Anpartsselskab,36548371,40.0,22000.0,DKK,2023.0,0,0,33,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BASTRUP LAGER ApS,"Rådyrvænget 126, 5800 Nyborg",Nyborg,30.04.2002,1.0,Mikro,Anpartsselskab,26612403,125.0,483000.0,DKK,2024.0,0,0,33,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Limfjords Danske Rodfrugter A/S,"Gadekærsvej 33, 9280 Storvorde",Aalborg,01.02.2019,Ikke oplyst,Ikke oplyst,Aktieselskab,40230785,10.0,29086000.0,DKK,2023.0,0,0,33,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Klima-Køl ApS,"Kai Lindbergs Gade 51, 7730 Hanstholm",Thisted,25.01.2022,2.0,Mikro,Anpartsselskab,43011952,40.0,746000.0,DKK,2023.0,0,0,33,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DBS Bageriservice ApS,"Virkevangen 15, 8960 Randers SØ",Randers,21.12.2020,15.0,Lille,Anpartsselskab,41964480,50.0,8804000.0,DKK,2024.0,0,0,33,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hørup Montage ApS,"Hørup Tværvej 2, 7300 Jelling",Vejle,01.12.2015,24.0,Lille,Anpartsselskab,37269964,50.0,11115000.0,DKK,2023.0,0,0,33,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SEAMECH A/S,"Vestmolen 15, 9990 Skagen",Frederikshavn,20.06.1995,14.0,Lille,Aktieselskab,18631199,1.342,15875000.0,DKK,2024.0,0,0,33,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KHOFF DESIGN ApS,"Holtevej 256, 9760 Vrå",Hjørring,14.11.2016,1.0,Mikro,Anpartsselskab,38211269,40.0,121000.0,DKK,2023.0,0,0,33,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elektronisten ApS,"Skolevej 10, 4600 Køge",Køge,29.11.2021,2.0,Mikro,Anpartsselskab,42868361,42.0,898000.0,DKK,2024.0,0,0,33,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Darum Montage ApS,"Horsensvej 10, 8940 Randers SV",Randers,23.06.2006,1.0,Mikro,Anpartsselskab,27525385,125.0,74000.0,DKK,2023.0,0,0,33,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
KVM A/S,"Industrivej 22, 8620 Kjellerup",Silkeborg,30.04.1982,154.0,Mellemstor,Aktieselskab,71014118,9.0,58548000.0,DKK,2024.0,1,0,33,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
VEGGERSLEV LANDBRUGS- & MASKINSERVICE ApS,"Veggerslevvej 75, 8500 Grenaa",Norddjurs,26.06.2012,4.0,Mikro,Anpartsselskab,34601283,80.0,1589000.0,DKK,2023.0,0,0,33,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stausgaard Technic ApS,"Ll Karlsmindevej 99, 3390 Hundested",Halsnæs,24.03.2021,1.0,Mikro,Anpartsselskab,42280593,40.0,595000.0,DKK,2023.0,0,0,33,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Botronic ApS,"Transitvej 14, 6330 Padborg",Aabenraa,16.09.2011,Ikke oplyst,Ikke oplyst,Anpartsselskab,32304648,738.0,585000.0,DKK,2023.0,0,0,33,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PALLE HERMANSEN ApS,"Fovsletvej 25, 6580 Vamdrup",Kolding,01.01.1997,4.0,Mikro,Anpartsselskab,19731189,168.0,533000.0,DKK,2023.0,0,0,33,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zxcv ApS,"Firskovvej 19, 2800 Kongens Lyngby",Lyngby-Taarbæk,27.12.1994,Ikke oplyst,Ikke oplyst,Anpartsselskab,18378043,1.0,-318000.0,DKK,2024.0,0,0,33,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
BETANIK ApS,"Skærbækvej 56, 2610 Rødovre",Rødovre,27.06.1984,Ikke oplyst,Ikke oplyst,Anpartsselskab,75125119,200.0,1515000.0,DKK,2024.0,0,0,33,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HENRIK OTTESEN SMEDESERVICE ApS,"Falkevænget 6 A, 4250 Fuglebjerg",Næstved,30.04.2008,1.0,Mikro,Anpartsselskab,31424887,125.0,86000.0,DKK,2023.0,0,0,33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CARPA ApS,"Grævlinghøjen 12, 8800 Viborg",Viborg,30.05.2022,1.0,Mikro,Anpartsselskab,43293354,40.0,670000.0,DKK,2024.0,0,0,33,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOOSDORF HEGN A/S,"Olievej 5, 9220 Aalborg Øst",Aalborg,30.06.1981,18.0,Lille,Aktieselskab,65923718,500.0,14712000.0,DKK,2023.0,0,0,33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020 Superior A/S,"Vesterhavsgade 153, 6700 Esbjerg",Esbjerg,26.04.2018,40.0,Lille,Aktieselskab,39525984,750.0,32251000.0,DKK,2023.0,0,0,33,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
LOUBRE ApS,"Finnjollevej 3, 4040 Jyllinge",Roskilde,07.06.2018,Ikke oplyst,Ikke oplyst,Anpartsselskab,39651483,50.0,0.0,DKK,2023.0,0,0,33,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FA FREELANCE ApS,"Jupitervænget 11, 6710 Esbjerg V",Esbjerg,13.09.2011,Ikke oplyst,Ikke oplyst,Anpartsselskab,33885652,80.0,,nan,2023.0,0,0,33,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIKIA SERVICE ApS,"Elmegården 140, 4450 Jyderup",Holbæk,21.06.2004,1.0,Mikro,Anpartsselskab,27924166,125.0,271000.0,DKK,2024.0,0,0,33,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Randers Bådudstyr ApS,"Toldbodgade 25, 8930 Randers NØ",Randers,05.12.2022,3.0,Mikro,Anpartsselskab,43687891,40.0,1277000.0,DKK,2023.0,0,0,33,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Chrone Industrimontage ApS,"Odensevej 8, 5540 Ullerslev",Nyborg,30.01.2017,1.0,Mikro,Anpartsselskab,38372521,50.0,517000.0,DKK,2023.0,0,0,33,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ScanNautic A/S,"Håndværkervej 14, 7000 Fredericia",Fredericia,01.10.2011,5.0,Mikro,Aktieselskab,33956606,500.0,3544000.0,DKK,2023.0,0,0,33,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
